ID,Item Code,Quantity_Sold_(kilo),Unit Selling Price (RMB/kg),Item Name_x,Category Code,Category Name,Wholesale Price (RMB/kg),Item Name_y,Loss Rate (%),Weekday
2799,102900005123880,1.002,12.0,Bell Pepper (1),1011010504,Capsicum,4.12,Bell Pepper (1),16.33,Thursday
2798,102900005119975,4.95,4.0,Hongshujian,1011010101,Flower/Leaf Vegetables,2.4,Hongshujian,8.42,Thursday
2804,102900011001806,2.0,5.9,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.76,Jigu Mushroom (Bunch),12.42,Thursday
2800,102900005125808,2.021,12.0,Millet Pepper,1011010504,Capsicum,7.12,Millet Pepper,5.86,Thursday
2805,102900011001813,1.0,3.9,Needle Mushroom (Bag) (1),1011010801,Edible Mushroom,2.73,Needle Mushroom (Bag) (1),8.85,Thursday
2809,102900011009970,8.378,10.0,Qinggengsanhua,1011010201,Cabbage,6.18,Qinggengsanhua,17.06,Thursday
2807,102900011008522,9.913,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,5.0,Sweet Chinese Cabbage,9.43,Thursday
2808,102900011009246,0.429,14.0,Fresh Black Fungus (1),1010801,Edible Mushroom,7.48,Fresh Black Fungus (1),7.63,Thursday
2810,102900011011546,1.0,-4.9,Haixian Mushroom (Bag) (1),1011010801,Edible Mushroom,2.42,Haixian Mushroom (Bag) (1),5.96,Thursday
2811,102900011016909,0.257,16.0,Hua Eggplant,1011010501,Solanum,10.17,Hua Eggplant,6.98,Thursday
2812,102900051000463,2.49,6.0,Round Eggplant (2),1011010501,Solanum,4.5,Round Eggplant (2),6.71,Thursday
2813,102900051004294,2.8200000000000003,8.0,Green Line Pepper,1011010504,Capsicum,5.0,Green Line Pepper,7.8,Thursday
2814,102900051010455,20.92,6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,3.62,Huangbaicai (2),15.61,Thursday
2796,102900005119944,0.8350000000000001,18.0,Haixian Mushroom (1),1011010801,Edible Mushroom,10.37,Haixian Mushroom (1),9.89,Thursday
2806,102900011008164,8.356,5.0,Naibaicai,1011010101,Flower/Leaf Vegetables,2.6,Naibaicai,15.68,Thursday
2815,106956146480197,3.0,4.9,The White Mushroom (2),1011010801,Edible Mushroom,2.46,The White Mushroom (2),7.3,Thursday
2795,102900005118824,0.78,14.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,5.37,High Melon (1),29.25,Thursday
2793,102900005116943,0.215,14.0,Red Hang Pepper,1011010504,Capsicum,7.07,Red Hang Pepper,9.99,Thursday
2794,102900005117056,29.141,10.0,Paopaojiao (Jingpin),1011010504,Capsicum,5.27,Paopaojiao (Jingpin),7.08,Thursday
2775,102900005115762,4.4990000000000006,4.6,Amaranth,1011010101,Flower/Leaf Vegetables,2.4,Amaranth,18.52,Thursday
2776,102900005115779,11.118,9.0,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,4.27,Yunnan Shengcai,15.25,Thursday
2777,102900005115786,10.846,5.0,Zhuyecai,1011010101,Flower/Leaf Vegetables,2.61,Zhuyecai,13.62,Thursday
2778,102900005115793,2.96,19.8,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,11.44,Chinese Cabbage,7.59,Thursday
2780,102900005115908,5.6930000000000005,10.0,Caixin,1011010101,Flower/Leaf Vegetables,5.74,Caixin,13.7,Thursday
2781,102900005115960,12.65,5.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,2.6,Chinese Cabbage,22.27,Thursday
2782,102900005115984,6.705,10.0,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,5.63,Yunnan Lettuces,12.81,Thursday
2783,102900005116226,3.072,-12.0,Green Hot Peppers,1011010504,Capsicum,6.51,Green Hot Peppers,6.72,Thursday
2779,102900005115823,16.195,8.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,4.73,Shanghaiqing,14.43,Thursday
2785,102900005116257,7.347,12.0,Eggplant (2),1011010501,Solanum,8.93,Eggplant (2),6.07,Thursday
2784,102900005116233,4.633,9.0,Red Pepper (1),1010504,Capsicum,5.08,Red Pepper (1),11.76,Thursday
2791,102900005116899,13.712,8.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,5.6,Net Lotus Root (1),5.54,Thursday
2790,102900005116790,5.114,7.0,Yellow Xincai (1),1011010101,Flower/Leaf Vegetables,4.07,Yellow Xincai (1),10.64,Thursday
2789,102900005116714,48.941,11.810344827586206,Broccoli,1011010201,Cabbage,7.96,Broccoli,9.26,Thursday
2792,102900005116912,0.256,16.0,Jigu Mushroom (1),1011010801,Edible Mushroom,9.86,Jigu Mushroom (1),8.99,Thursday
2787,102900005116530,9.273,19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,,Xixia Mushroom (1),13.82,Thursday
2786,102900005116509,6.822,7.0,Green Eggplant (1),1011010501,Solanum,4.78,Green Eggplant (1),5.01,Thursday
2788,102900005116547,8.572000000000001,10.0,Needle Mushroom (1),1011010801,Edible Mushroom,5.57,Needle Mushroom (1),3.43,Thursday
2846,102900011001813,1.0,3.9,Needle Mushroom (Bag) (1),1011010801,Edible Mushroom,2.68,Needle Mushroom (Bag) (1),8.85,Friday
2839,102900005119944,3.087,18.0,Haixian Mushroom (1),1011010801,Edible Mushroom,10.26,Haixian Mushroom (1),9.89,Friday
2840,102900005119968,0.55,10.0,Green Hangzhou Pepper (2),1010504,Capsicum,4.15,Green Hangzhou Pepper (2),9.0,Friday
2841,102900005119975,10.882,4.0,Hongshujian,1011010101,Flower/Leaf Vegetables,1.98,Hongshujian,8.42,Friday
2842,102900005125808,2.17,12.0,Millet Pepper,1011010504,Capsicum,7.2,Millet Pepper,5.86,Friday
2843,102900005125815,6.972,12.0,Apricot Bao Mushroom (1),1011010801,Edible Mushroom,7.62,Apricot Bao Mushroom (1),5.05,Friday
2844,102900011000328,5.55,10.0,Luosi Pepper,1011010504,Capsicum,7.9,Luosi Pepper,10.18,Friday
2845,102900011001806,3.0,5.900000000000001,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.69,Jigu Mushroom (Bunch),12.42,Friday
2847,102900011008164,8.093,4.0,Naibaicai,1011010101,Flower/Leaf Vegetables,2.21,Naibaicai,15.68,Friday
2838,102900005118831,3.0,6.900000000000001,Wawacai,1011010101,Flower/Leaf Vegetables,3.7,Wawacai,2.48,Friday
2849,102900011009246,0.644,14.0,Fresh Black Fungus (1),1010801,Edible Mushroom,7.39,Fresh Black Fungus (1),7.63,Friday
2850,102900011009970,21.697,7.953488372093023,Qinggengsanhua,1011010201,Cabbage,6.22,Qinggengsanhua,17.06,Friday
2851,102900011011546,1.0,4.9,Haixian Mushroom (Bag) (1),1011010801,Edible Mushroom,2.42,Haixian Mushroom (Bag) (1),5.96,Friday
2852,102900011013274,4.0,7.9,The White Mushroom (Bag),1011010801,Edible Mushroom,3.98,The White Mushroom (Bag),6.57,Friday
2853,102900051000463,3.68,6.0,Round Eggplant (2),1011010501,Solanum,4.08,Round Eggplant (2),6.71,Friday
2854,102900051004294,3.647,10.0,Green Line Pepper,1010504,Capsicum,5.0,Green Line Pepper,7.8,Friday
2856,106956146480197,5.0,4.9,The White Mushroom (2),1011010801,Edible Mushroom,2.43,The White Mushroom (2),7.3,Friday
2855,102900051010455,18.546,6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,3.5,Huangbaicai (2),15.61,Friday
2848,102900011008522,12.795,8.0,Sweet Chinese Cabbage,1010101,Flower/Leaf Vegetables,4.86,Sweet Chinese Cabbage,9.43,Friday
2837,102900005118824,0.644,14.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,5.14,High Melon (1),29.25,Friday
2817,102900005115779,41.772,8.0,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,5.18,Yunnan Shengcai,15.25,Friday
2835,102900005117056,27.584,10.0,Paopaojiao (Jingpin),1011010504,Capsicum,5.51,Paopaojiao (Jingpin),7.08,Friday
2816,102900005115762,5.089,4.6,Amaranth,1011010101,Flower/Leaf Vegetables,2.47,Amaranth,18.52,Friday
2818,102900005115786,6.734,3.6,Zhuyecai,1011010101,Flower/Leaf Vegetables,1.55,Zhuyecai,13.62,Friday
2819,102900005115793,4.415,19.8,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,11.2,Chinese Cabbage,7.59,Friday
2820,102900005115823,6.491,8.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,5.31,Shanghaiqing,14.43,Friday
2821,102900005115908,6.118,10.0,Caixin,1010101,Flower/Leaf Vegetables,5.79,Caixin,13.7,Friday
2822,102900005115960,18.916,5.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,2.6,Chinese Cabbage,22.27,Friday
2823,102900005115984,6.971,9.0,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,4.93,Yunnan Lettuces,12.81,Friday
2824,102900005116226,3.047,12.0,Green Hot Peppers,1011010504,Capsicum,6.88,Green Hot Peppers,6.72,Friday
2825,102900005116233,6.692,9.6,Red Pepper (1),1011010504,Capsicum,5.09,Red Pepper (1),11.76,Friday
2836,102900005117209,0.808,-19.8,7 Colour Pepper (1),1011010504,Capsicum,9.99,7 Colour Pepper (1),15.98,Friday
2827,102900005116509,14.515,7.0,Green Eggplant (1),1011010501,Solanum,4.64,Green Eggplant (1),5.01,Friday
2828,102900005116530,11.877,19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,13.0,Xixia Mushroom (1),13.82,Friday
2829,102900005116547,8.621,-10.0,Needle Mushroom (1),1011010801,Edible Mushroom,4.9,Needle Mushroom (1),3.43,Friday
2830,102900005116714,9.841,12.0,Broccoli,1011010201,Cabbage,,Broccoli,9.26,Friday
2831,102900005116790,2.135,7.0,Yellow Xincai (1),1011010101,Flower/Leaf Vegetables,3.89,Yellow Xincai (1),10.64,Friday
2832,102900005116837,3.266,10.0,Ping Mushroom,1011010801,Edible Mushroom,4.0,Ping Mushroom,11.6,Friday
2833,102900005116899,12.72,8.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,5.49,Net Lotus Root (1),5.54,Friday
2834,102900005116943,0.172,14.0,Red Hang Pepper,1011010504,Capsicum,7.57,Red Hang Pepper,9.99,Friday
2826,102900005116257,3.824,-11.5,Eggplant (2),1011010501,Solanum,8.5,Eggplant (2),6.07,Friday
2887,102900011001806,1.0,5.9,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.7,Jigu Mushroom (Bunch),12.42,Saturday
2886,102900011000328,9.764,11.0,Luosi Pepper,1010504,Capsicum,7.45,Luosi Pepper,10.18,Saturday
2885,102900005125815,12.432,12.0,Apricot Bao Mushroom (1),1011010801,Edible Mushroom,7.96,Apricot Bao Mushroom (1),5.05,Saturday
2881,102900005119968,0.831,10.0,Green Hangzhou Pepper (2),1011010504,Capsicum,4.15,Green Hangzhou Pepper (2),9.0,Saturday
2883,102900005123880,0.434,12.0,Bell Pepper (1),1010504,Capsicum,4.11,Bell Pepper (1),16.33,Saturday
2882,102900005119975,9.451,4.0,Hongshujian,1011010101,Flower/Leaf Vegetables,1.86,Hongshujian,8.42,Saturday
2888,102900011001813,13.0,3.9,Needle Mushroom (Bag) (1),1011010801,Edible Mushroom,2.68,Needle Mushroom (Bag) (1),8.85,Saturday
2884,102900005125808,3.306,12.0,Millet Pepper,1011010504,Capsicum,7.1,Millet Pepper,5.86,Saturday
2889,102900011008164,7.185,4.0,Naibaicai,1011010101,Flower/Leaf Vegetables,1.11,Naibaicai,15.68,Saturday
2894,102900011013274,3.0,-7.900000000000001,The White Mushroom (Bag),1011010801,Edible Mushroom,3.95,The White Mushroom (Bag),6.57,Saturday
2891,102900011009246,0.6799999999999999,14.0,Fresh Black Fungus (1),1011010801,Edible Mushroom,7.38,Fresh Black Fungus (1),7.63,Saturday
2892,102900011009970,12.596,9.0,Qinggengsanhua,1011010201,Cabbage,6.16,Qinggengsanhua,17.06,Saturday
2893,102900011011546,3.0,4.9,Haixian Mushroom (Bag) (1),1010801,Edible Mushroom,2.43,Haixian Mushroom (Bag) (1),5.96,Saturday
2895,102900011016701,13.668,12.0,Wuhu Green Pepper (1),1011010504,Capsicum,,Wuhu Green Pepper (1),5.7,Saturday
2896,102900011016909,0.469,16.0,Hua Eggplant,1011010501,Solanum,10.17,Hua Eggplant,6.98,Saturday
2897,102900051000463,4.398,6.0,Round Eggplant (2),1011010501,Solanum,,Round Eggplant (2),6.71,Saturday
2898,102900051004294,4.735,10.0,Green Line Pepper,1011010504,Capsicum,3.92,Green Line Pepper,7.8,Saturday
2880,102900005119944,1.637,18.0,Haixian Mushroom (1),1011010801,Edible Mushroom,10.32,Haixian Mushroom (1),9.89,Saturday
2900,106956146480197,7.0,4.9,The White Mushroom (2),1011010801,Edible Mushroom,2.33,The White Mushroom (2),7.3,Saturday
2890,102900011008522,22.445,8.0,Sweet Chinese Cabbage,1010101,Flower/Leaf Vegetables,4.72,Sweet Chinese Cabbage,9.43,Saturday
2899,102900051010455,48.303,6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,3.61,Huangbaicai (2),15.61,Saturday
2879,102900005118831,9.0,6.9,Wawacai,1011010101,Flower/Leaf Vegetables,3.7,Wawacai,2.48,Saturday
2877,102900005117056,28.579,10.0,Paopaojiao (Jingpin),1011010504,Capsicum,7.05,Paopaojiao (Jingpin),7.08,Saturday
2878,102900005117209,0.333,19.8,7 Colour Pepper (1),1011010504,Capsicum,13.66,7 Colour Pepper (1),15.98,Saturday
2857,102900005115762,6.551,4.6,Amaranth,1011010101,Flower/Leaf Vegetables,2.65,Amaranth,18.52,Saturday
2858,102900005115779,22.96,8.0,Yunnan Shengcai,1010101,Flower/Leaf Vegetables,4.8,Yunnan Shengcai,15.25,Saturday
2859,102900005115786,11.185,3.4,Zhuyecai,1011010101,Flower/Leaf Vegetables,1.8,Zhuyecai,13.62,Saturday
2860,102900005115793,8.12,19.8,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,10.95,Chinese Cabbage,7.59,Saturday
2861,102900005115823,16.544,8.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,4.96,Shanghaiqing,14.43,Saturday
2863,102900005115908,10.352,10.0,Caixin,1011010101,Flower/Leaf Vegetables,5.37,Caixin,13.7,Saturday
2864,102900005115960,19.36,5.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,2.61,Chinese Cabbage,22.27,Saturday
2865,102900005115984,23.418,9.0,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,5.41,Yunnan Lettuces,12.81,Saturday
2866,102900005116226,1.377,12.0,Green Hot Peppers,1011010504,Capsicum,6.95,Green Hot Peppers,6.72,Saturday
2862,102900005115861,6.823,9.625,Niushou Youcai,1011010101,Flower/Leaf Vegetables,5.86,Niushou Youcai,12.17,Saturday
2868,102900005116257,8.448,12.0,Eggplant (2),1011010501,Solanum,8.41,Eggplant (2),6.07,Saturday
2867,102900005116233,9.045,-9.6,Red Pepper (1),1011010504,Capsicum,6.14,Red Pepper (1),11.76,Saturday
2875,102900005116912,1.514,16.0,Jigu Mushroom (1),1011010801,Edible Mushroom,10.26,Jigu Mushroom (1),8.99,Saturday
2874,102900005116899,16.957,8.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,5.6,Net Lotus Root (1),5.54,Saturday
2873,102900005116790,9.828,7.0,Yellow Xincai (1),1011010101,Flower/Leaf Vegetables,3.73,Yellow Xincai (1),10.64,Saturday
2876,102900005116943,2.438,14.0,Red Hang Pepper,1011010504,Capsicum,8.74,Red Hang Pepper,9.99,Saturday
2871,102900005116547,14.265,10.0,Needle Mushroom (1),1011010801,Edible Mushroom,5.13,Needle Mushroom (1),3.43,Saturday
2870,102900005116530,15.645,19.8,Xixia Mushroom (1),1010801,Edible Mushroom,13.0,Xixia Mushroom (1),13.82,Saturday
2869,102900005116509,8.096,-7.0,Green Eggplant (1),1011010501,Solanum,4.42,Green Eggplant (1),5.01,Saturday
2872,102900005116714,30.741,-11.0,Broccoli,1011010201,Cabbage,7.78,Broccoli,9.26,Saturday
2932,102900011001813,2.0,3.9,Needle Mushroom (Bag) (1),1011010801,Edible Mushroom,2.68,Needle Mushroom (Bag) (1),8.85,Sunday
2925,102900005119975,13.459,3.6,Hongshujian,1011010101,Flower/Leaf Vegetables,2.4,Hongshujian,8.42,Sunday
2926,102900005123880,1.444,12.0,Bell Pepper (1),1011010504,Capsicum,4.23,Bell Pepper (1),16.33,Sunday
2927,102900005125808,1.998,12.0,Millet Pepper,1011010504,Capsicum,6.51,Millet Pepper,5.86,Sunday
2928,102900005125815,11.697,-12.0,Apricot Bao Mushroom (1),1011010801,Edible Mushroom,8.07,Apricot Bao Mushroom (1),5.05,Sunday
2929,102900011000328,15.404,11.0,Luosi Pepper,1011010504,Capsicum,7.36,Luosi Pepper,10.18,Sunday
2930,102900011001219,2.204,18.0,The Red Bell Pepper (1),1011010504,Capsicum,10.34,The Red Bell Pepper (1),8.93,Sunday
2931,102900011001806,3.0,-5.900000000000001,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.83,Jigu Mushroom (Bunch),12.42,Sunday
2933,102900011007969,1.522,10.0,Red Lotus Root Zone,1011010402,Aquatic Tuberous Vegetables,5.13,Red Lotus Root Zone,16.63,Sunday
2924,102900005119968,0.65,10.0,Green Hangzhou Pepper (2),1011010504,Capsicum,4.15,Green Hangzhou Pepper (2),9.0,Sunday
2935,102900011008522,49.892,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,4.72,Sweet Chinese Cabbage,9.43,Sunday
2936,102900011009246,0.193,14.0,Fresh Black Fungus (1),1011010801,Edible Mushroom,7.41,Fresh Black Fungus (1),7.63,Sunday
2937,102900011009970,12.982,8.0,Qinggengsanhua,1011010201,Cabbage,6.29,Qinggengsanhua,17.06,Sunday
2938,102900011011546,5.0,4.9,Haixian Mushroom (Bag) (1),1011010801,Edible Mushroom,2.44,Haixian Mushroom (Bag) (1),5.96,Sunday
2939,102900011013274,3.0,7.900000000000001,The White Mushroom (Bag),1011010801,Edible Mushroom,4.0,The White Mushroom (Bag),6.57,Sunday
2940,102900051000463,4.056,5.5,Round Eggplant (2),1011010501,Solanum,3.63,Round Eggplant (2),6.71,Sunday
2941,102900051004294,4.047,10.0,Green Line Pepper,1011010504,Capsicum,4.82,Green Line Pepper,7.8,Sunday
2942,102900051010455,17.126,6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,3.44,Huangbaicai (2),15.61,Sunday
2943,106956146480197,8.0,4.9,The White Mushroom (2),1011010801,Edible Mushroom,2.43,The White Mushroom (2),7.3,Sunday
2934,102900011008164,17.789,4.0,Naibaicai,1011010101,Flower/Leaf Vegetables,2.09,Naibaicai,15.68,Sunday
2923,102900005119944,1.507,18.0,Haixian Mushroom (1),1010801,Edible Mushroom,10.46,Haixian Mushroom (1),9.89,Sunday
2912,102900005116509,7.536,-7.0,Green Eggplant (1),1011010501,Solanum,3.88,Green Eggplant (1),5.01,Sunday
2921,102900005118824,1.052,14.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,5.21,High Melon (1),29.25,Sunday
2901,102900005115762,6.311,4.6,Amaranth,1011010101,Flower/Leaf Vegetables,2.64,Amaranth,18.52,Sunday
2903,102900005115786,9.526,3.4,Zhuyecai,1011010101,Flower/Leaf Vegetables,2.0,Zhuyecai,13.62,Sunday
2904,102900005115823,13.224,8.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,5.19,Shanghaiqing,14.43,Sunday
2905,102900005115885,5.324,-15.5,Caidian Quinoa Artemisia,1011010101,Flower/Leaf Vegetables,10.21,Caidian Quinoa Artemisia,0.47,Sunday
2906,102900005115908,11.837,10.0,Caixin,1011010101,Flower/Leaf Vegetables,5.34,Caixin,13.7,Sunday
2907,102900005115960,34.456,4.6,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,2.52,Chinese Cabbage,22.27,Sunday
2908,102900005115984,12.428,9.0,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,,Yunnan Lettuces,12.81,Sunday
2909,102900005116226,0.968,12.0,Green Hot Peppers,1011010504,Capsicum,,Green Hot Peppers,6.72,Sunday
2910,102900005116233,5.282,9.6,Red Pepper (1),1010504,Capsicum,6.53,Red Pepper (1),11.76,Sunday
2902,102900005115779,47.847,8.0,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,,Yunnan Shengcai,15.25,Sunday
2922,102900005118831,5.0,6.9,Wawacai,1011010101,Flower/Leaf Vegetables,3.77,Wawacai,2.48,Sunday
2913,102900005116530,25.428,19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,13.0,Xixia Mushroom (1),13.82,Sunday
2914,102900005116547,15.009,10.0,Needle Mushroom (1),1011010801,Edible Mushroom,5.4,Needle Mushroom (1),3.43,Sunday
2915,102900005116714,28.722,11.0,Broccoli,1011010201,Cabbage,7.29,Broccoli,9.26,Sunday
2916,102900005116790,19.126,7.0,Yellow Xincai (1),1011010101,Flower/Leaf Vegetables,3.66,Yellow Xincai (1),10.64,Sunday
2917,102900005116899,16.165,8.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,5.6,Net Lotus Root (1),5.54,Sunday
2918,102900005116943,2.189,14.0,Red Hang Pepper,1011010504,Capsicum,9.69,Red Hang Pepper,9.99,Sunday
2919,102900005117056,49.087,10.0,Paopaojiao (Jingpin),1011010504,Capsicum,7.13,Paopaojiao (Jingpin),7.08,Sunday
2920,102900005117209,0.45,19.8,7 Colour Pepper (1),1011010504,Capsicum,13.64,7 Colour Pepper (1),15.98,Sunday
2911,102900005116257,17.145,12.0,Eggplant (2),1011010501,Solanum,7.94,Eggplant (2),6.07,Sunday
2971,102900011000328,8.126,11.0,Luosi Pepper,1011010504,Capsicum,7.91,Luosi Pepper,10.18,Monday
2970,102900005125815,7.591,12.0,Apricot Bao Mushroom (1),1011010801,Edible Mushroom,7.96,Apricot Bao Mushroom (1),5.05,Monday
2966,102900005118831,4.0,6.9,Wawacai,1011010101,Flower/Leaf Vegetables,3.86,Wawacai,2.48,Monday
2968,102900005119975,6.429,3.6,Hongshujian,1011010101,Flower/Leaf Vegetables,2.0,Hongshujian,8.42,Monday
2967,102900005119944,1.88,18.0,Haixian Mushroom (1),1011010801,Edible Mushroom,10.41,Haixian Mushroom (1),9.89,Monday
2972,102900011001219,1.09,18.0,The Red Bell Pepper (1),1011010504,Capsicum,10.93,The Red Bell Pepper (1),8.93,Monday
2969,102900005125808,1.546,12.0,Millet Pepper,1011010504,Capsicum,7.2,Millet Pepper,5.86,Monday
2973,102900011006689,9.122,4.0,Dongmenkou Xiaobaicai,1010101,Flower/Leaf Vegetables,2.08,Dongmenkou Xiaobaicai,27.84,Monday
2978,102900011009970,14.801,9.0,Qinggengsanhua,1010201,Cabbage,5.37,Qinggengsanhua,17.06,Monday
2975,102900011008164,8.467,4.0,Naibaicai,1010101,Flower/Leaf Vegetables,2.2,Naibaicai,15.68,Monday
2976,102900011008522,14.587,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,4.72,Sweet Chinese Cabbage,9.43,Monday
2977,102900011009246,0.215,14.0,Fresh Black Fungus (1),1011010801,Edible Mushroom,,Fresh Black Fungus (1),7.63,Monday
2979,102900011011546,2.0,4.9,Haixian Mushroom (Bag) (1),1011010801,Edible Mushroom,2.78,Haixian Mushroom (Bag) (1),5.96,Monday
2980,102900051000463,3.495,5.0,Round Eggplant (2),1010501,Solanum,3.17,Round Eggplant (2),6.71,Monday
2981,102900051004294,1.543,10.0,Green Line Pepper,1011010504,Capsicum,,Green Line Pepper,7.8,Monday
2982,102900051010455,18.429,5.942857142857143,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,3.4,Huangbaicai (2),15.61,Monday
2965,102900005118824,1.144,14.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,5.37,High Melon (1),29.25,Monday
2974,102900011007464,0.122,18.0,Perilla,1011010101,Flower/Leaf Vegetables,9.18,Perilla,12.88,Monday
2964,102900005117209,0.197,19.8,7 Colour Pepper (1),1011010504,Capsicum,9.19,7 Colour Pepper (1),15.98,Monday
2962,102900005116943,0.951,14.0,Red Hang Pepper,1011010504,Capsicum,7.42,Red Hang Pepper,9.99,Monday
2949,102900005115908,5.403,10.0,Caixin,1011010101,Flower/Leaf Vegetables,5.33,Caixin,13.7,Monday
2963,102900005117056,29.425,10.0,Paopaojiao (Jingpin),1011010504,Capsicum,6.97,Paopaojiao (Jingpin),7.08,Monday
2944,102900005115762,6.918,5.6,Amaranth,1010101,Flower/Leaf Vegetables,3.22,Amaranth,18.52,Monday
2945,102900005115779,38.641,8.0,Yunnan Shengcai,1010101,Flower/Leaf Vegetables,5.0,Yunnan Shengcai,15.25,Monday
2946,102900005115786,13.463,3.4,Zhuyecai,1011010101,Flower/Leaf Vegetables,2.01,Zhuyecai,13.62,Monday
2947,102900005115793,6.103,15.214285714285714,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,10.09,Chinese Cabbage,7.59,Monday
