ID,Item Code,Unit Selling Price (RMB/kg),Item Name_x,Category Code,Category Name,Wholesale Price (RMB/kg),Item Name_y,Loss Rate (%),Weekday
35737,102900011030134,-2.9,Caixin (Bag),1011010101,Flower/Leaf Vegetables,1.07,Caixin (Bag),9.43,Friday
35738,102900011030141,-3.26,Shanghai Green (Bag),1011010101,Flower/Leaf Vegetables,1.09,Shanghai Green (Bag),9.43,Friday
35739,102900011030912,7.18,Haixian Mushroom (Bag),1011010801,Edible Mushroom,3.01,Haixian Mushroom (Bag),9.43,Friday
35740,102900011031100,3.5,Millet Pepper (Bag),1011010504,Capsicum,1.58,Millet Pepper (Bag),9.43,Friday
35732,102900011021842,10.429411764705884,Honghu Lotus Root Powder (Fenou),1011010402,Aquatic Tuberous Vegetables,7.0,Honghu Lotus Root Powder (Fenou),11.81,Friday
35792,102900011033920,7.2,Huangxincai (2),1011010101,Flower/Leaf Vegetables,5.18,Huangxincai (2),9.43,Saturday
35791,102900011033906,5.6,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,2.22,Powcan Mountain Chinese Cabbage ,9.43,Saturday
35790,102900011032848,3.6714285714285713,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.2,Ginger And Xiaomijiao Mix (Small Bag),9.43,Saturday
35786,102900011032251,-5.540000000000001,Luosi Pepper (Bag),1011010504,Capsicum,2.4,Luosi Pepper (Bag),9.43,Saturday
35788,102900011032619,19.8,Xixia Xianggu Mushroom (2),1011010801,Edible Mushroom,13.0,Xixia Xianggu Mushroom (2),9.43,Saturday
35787,102900011032367,15.85,Red Bell Pepper (2),1011010504,Capsicum,11.01,Red Bell Pepper (2),9.43,Saturday
35793,102900011033937,15.833333333333334,Needle Mushroom (2),1011010801,Edible Mushroom,6.64,Needle Mushroom (2),9.43,Saturday
35789,102900011032732,24.666666666666668,High Melon (2),1011010402,Aquatic Tuberous Vegetables,9.89,High Melon (2),9.43,Saturday
35794,102900011033944,10.263157894736842,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,7.91,Apricot Bao Mushroom (2),9.43,Saturday
35781,102900011030912,7.8,Haixian Mushroom (Bag),1011010801,Edible Mushroom,3.39,Haixian Mushroom (Bag),9.43,Saturday
35796,102900011034224,2.869230769230769,Xiaoqingcai (Bag),1011010101,Flower/Leaf Vegetables,0.96,Xiaoqingcai (Bag),9.43,Saturday
35797,102900011034231,2.844186046511628,Cabbage Stem (Bag),1011010101,Flower/Leaf Vegetables,0.71,Cabbage Stem (Bag),9.43,Saturday
35798,102900011034439,3.9,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,2.1,Green And Red Hang Pepper Mix (Bag),9.43,Saturday
35799,102900011035078,19.8,Red Pepper (2),1011010504,Capsicum,14.94,Red Pepper (2),9.43,Saturday
35800,102900011035511,6.824999999999999,Net Lotus Root (3),1011010402,Aquatic Tuberous Vegetables,4.43,Net Lotus Root (3),9.43,Saturday
35801,102900051010455,6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,4.17,Huangbaicai (2),15.61,Saturday
35802,106949711300259,3.9,Needle Mushroom (Box),1011010801,Edible Mushroom,2.19,Needle Mushroom (Box),0.45,Saturday
35785,102900011032022,4.5,Xiaozhoupi (Bag),1011010504,Capsicum,1.6,Xiaozhoupi (Bag),9.43,Saturday
35795,102900011034026,8.429166666666665,Zhijiang Qinggengsanhua,1011010201,Cabbage,5.13,Zhijiang Qinggengsanhua,9.43,Saturday
35784,102900011031582,3.9,Green Hot Peppers (Bag),1011010504,Capsicum,1.53,Green Hot Peppers (Bag),9.43,Saturday
35775,102900011022849,4.8,The Local Yellow Youcai,1011010101,Flower/Leaf Vegetables,,The Local Yellow Youcai,6.73,Saturday
35782,102900011030929,2.1,Fresh Edible Fungus (Bag),1011010801,Edible Mushroom,1.5,Fresh Edible Fungus (Bag),9.43,Saturday
35783,102900011031100,3.388,Millet Pepper (Bag),1010504,Capsicum,1.44,Millet Pepper (Bag),9.43,Saturday
35765,102900005115786,4.8,Zhuyecai,1011010101,Flower/Leaf Vegetables,0.49,Zhuyecai,13.62,Saturday
35766,102900005115878,7.0,Garden Chrysanthemum,1011010101,Flower/Leaf Vegetables,4.72,Garden Chrysanthemum,6.27,Saturday
35767,102900005115946,5.2,Muercai,1011010101,Flower/Leaf Vegetables,3.21,Muercai,7.61,Saturday
35768,102900005116530,19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,13.03,Xixia Mushroom (1),13.82,Saturday
35769,102900005116714,-10.0,Broccoli,1011010201,Cabbage,7.2,Broccoli,9.26,Saturday
35771,102900005119975,4.0,Hongshujian,1011010101,Flower/Leaf Vegetables,2.0,Hongshujian,8.42,Saturday
35772,102900011008522,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,4.43,Sweet Chinese Cabbage,9.43,Saturday
35770,102900005116899,6.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,4.79,Net Lotus Root (1),5.54,Saturday
35774,102900011021842,-10.542857142857144,Honghu Lotus Root Powder (Fenou),1011010402,Aquatic Tuberous Vegetables,7.0,Honghu Lotus Root Powder (Fenou),11.81,Saturday
35776,102900011030059,4.317391304347826,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,2.17,Yunnan Lettuce (Bag),9.43,Saturday
35777,102900011030097,-2.975,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,1.7,Yunnan Leaf Lettuce (Bag),9.43,Saturday
35778,102900011030110,3.8454545454545457,Spinach (Bag),1011010101,Flower/Leaf Vegetables,2.61,Spinach (Bag),9.43,Saturday
35779,102900011030134,2.6818181818181817,Caixin (Bag),1011010101,Flower/Leaf Vegetables,0.94,Caixin (Bag),9.43,Saturday
35780,102900011030141,2.9909090909090907,Shanghai Green (Bag),1011010101,Flower/Leaf Vegetables,1.03,Shanghai Green (Bag),9.43,Saturday
35764,102900005115625,4.8,Local Xiaomao Cabbage,1011010101,Flower/Leaf Vegetables,4.0,Local Xiaomao Cabbage,0.18,Saturday
35773,102900011016701,9.2,Wuhu Green Pepper (1),1010504,Capsicum,5.66,Wuhu Green Pepper (1),5.7,Saturday
35826,102900011032251,5.651724137931034,Luosi Pepper (Bag),1011010504,Capsicum,2.34,Luosi Pepper (Bag),9.43,Sunday
35832,102900011033906,5.6,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,2.22,Powcan Mountain Chinese Cabbage ,9.43,Sunday
35827,102900011032343,18.866666666666667,7 Colour Pepper (2),1011010504,Capsicum,,7 Colour Pepper (2),9.43,Sunday
35828,102900011032367,17.166666666666668,Red Bell Pepper (2),1011010504,Capsicum,11.0,Red Bell Pepper (2),9.43,Sunday
35829,102900011032619,21.6,Xixia Xianggu Mushroom (2),1011010801,Edible Mushroom,13.0,Xixia Xianggu Mushroom (2),9.43,Sunday
35830,102900011032732,24.80952380952381,High Melon (2),1011010402,Aquatic Tuberous Vegetables,9.99,High Melon (2),9.43,Sunday
35831,102900011032848,3.9,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.2,Ginger And Xiaomijiao Mix (Small Bag),9.43,Sunday
35833,102900011033920,7.199999999999999,Huangxincai (2),1011010101,Flower/Leaf Vegetables,5.2,Huangxincai (2),9.43,Sunday
35842,102900051010455,6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,4.26,Huangbaicai (2),15.61,Sunday
35835,102900011033944,11.38181818181818,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,7.92,Apricot Bao Mushroom (2),9.43,Sunday
35836,102900011034026,7.832608695652173,Zhijiang Qinggengsanhua,1011010201,Cabbage,4.99,Zhijiang Qinggengsanhua,9.43,Sunday
35837,102900011034224,2.75,Xiaoqingcai (Bag),1011010101,Flower/Leaf Vegetables,0.94,Xiaoqingcai (Bag),9.43,Sunday
35838,102900011034231,2.8529411764705883,Cabbage Stem (Bag),1011010101,Flower/Leaf Vegetables,0.7,Cabbage Stem (Bag),9.43,Sunday
35839,102900011034439,2.3,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,2.1,Green And Red Hang Pepper Mix (Bag),9.43,Sunday
35840,102900011035078,17.825000000000003,Red Pepper (2),1011010504,Capsicum,14.9,Red Pepper (2),9.43,Sunday
35841,102900011035511,7.599999999999999,Net Lotus Root (3),1011010402,Aquatic Tuberous Vegetables,4.41,Net Lotus Root (3),9.43,Sunday
35825,102900011032244,4.88,Red Hot Peppers (Bag),1011010504,Capsicum,4.07,Red Hot Peppers (Bag),9.43,Sunday
35843,106949711300259,3.9,Needle Mushroom (Box),1011010801,Edible Mushroom,2.2,Needle Mushroom (Box),0.45,Sunday
35834,102900011033937,19.0,Needle Mushroom (2),1011010801,Edible Mushroom,6.65,Needle Mushroom (2),9.43,Sunday
35824,102900011032213,4.233333333333333,Red Hang Pepper (Bag),1011010504,Capsicum,1.62,Red Hang Pepper (Bag),9.43,Sunday
35818,102900011030141,3.15,Shanghai Green (Bag),1011010101,Flower/Leaf Vegetables,1.06,Shanghai Green (Bag),9.43,Sunday
35822,102900011031926,5.9,Chinese Caterpillar Fungus Flowers (Bag),1011010801,Edible Mushroom,3.18,Chinese Caterpillar Fungus Flowers (Bag),9.43,Sunday
35803,102900005115786,4.8,Zhuyecai,1011010101,Flower/Leaf Vegetables,0.13,Zhuyecai,13.62,Sunday
35804,102900005115878,7.0,Garden Chrysanthemum,1011010101,Flower/Leaf Vegetables,4.93,Garden Chrysanthemum,6.27,Sunday
35805,102900005115946,-5.2,Muercai,1011010101,Flower/Leaf Vegetables,3.44,Muercai,7.61,Sunday
35806,102900005116530,19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,13.6,Xixia Mushroom (1),13.82,Sunday
35807,102900005116714,-10.0,Broccoli,1011010201,Cabbage,7.2,Broccoli,9.26,Sunday
35823,102900011032022,3.985714285714285,Xiaozhoupi (Bag),1011010504,Capsicum,1.6,Xiaozhoupi (Bag),9.43,Sunday
35809,102900005119975,4.0,Hongshujian,1011010101,Flower/Leaf Vegetables,,Hongshujian,8.42,Sunday
35810,102900011008522,8.0,Sweet Chinese Cabbage,1010101,Flower/Leaf Vegetables,4.36,Sweet Chinese Cabbage,9.43,Sunday
35811,102900011016701,9.2,Wuhu Green Pepper (1),1010504,Capsicum,5.66,Wuhu Green Pepper (1),5.7,Sunday
35808,102900005116899,6.0,Net Lotus Root (1),1010402,Aquatic Tuberous Vegetables,4.5,Net Lotus Root (1),5.54,Sunday
35813,102900011022849,4.8,The Local Yellow Youcai,1011010101,Flower/Leaf Vegetables,3.22,The Local Yellow Youcai,6.73,Sunday
35814,102900011030059,3.765168539325843,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,2.18,Yunnan Lettuce (Bag),9.43,Sunday
35815,102900011030097,3.0454545454545454,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,1.68,Yunnan Leaf Lettuce (Bag),9.43,Sunday
35816,102900011030110,3.503225806451613,Spinach (Bag),1011010101,Flower/Leaf Vegetables,2.59,Spinach (Bag),9.43,Sunday
35817,102900011030134,2.5,Caixin (Bag),1011010101,Flower/Leaf Vegetables,1.18,Caixin (Bag),9.43,Sunday
35819,102900011030912,7.8,Haixian Mushroom (Bag),1011010801,Edible Mushroom,2.88,Haixian Mushroom (Bag),9.43,Sunday
35820,102900011031100,3.252941176470588,Millet Pepper (Bag),1011010504,Capsicum,1.27,Millet Pepper (Bag),9.43,Sunday
35821,102900011031582,3.9,Green Hot Peppers (Bag),1011010504,Capsicum,1.54,Green Hot Peppers (Bag),9.43,Sunday
35812,102900011021842,10.671428571428573,Honghu Lotus Root Powder (Fenou),1011010402,Aquatic Tuberous Vegetables,7.0,Honghu Lotus Root Powder (Fenou),11.81,Sunday
35870,102900011032619,21.6,Xixia Xianggu Mushroom (2),1011010801,Edible Mushroom,13.0,Xixia Xianggu Mushroom (2),9.43,Monday
35869,102900011032367,15.060000000000002,Red Bell Pepper (2),1011010504,Capsicum,11.0,Red Bell Pepper (2),9.43,Monday
35865,102900011032237,3.9,Green Line Pepper (Bag),1011010504,Capsicum,1.73,Green Line Pepper (Bag),9.43,Monday
35871,102900011032848,3.58,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.2,Ginger And Xiaomijiao Mix (Small Bag),9.43,Monday
35867,102900011032251,5.6000000000000005,Luosi Pepper (Bag),1011010504,Capsicum,2.34,Luosi Pepper (Bag),9.43,Monday
35866,102900011032244,5.8,Red Hot Peppers (Bag),1011010504,Capsicum,4.01,Red Hot Peppers (Bag),9.43,Monday
35868,102900011032343,25.8,7 Colour Pepper (2),1010504,Capsicum,,7 Colour Pepper (2),9.43,Monday
35872,102900011033906,5.6,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,2.22,Powcan Mountain Chinese Cabbage ,9.43,Monday
35879,102900011035078,19.8,Red Pepper (2),1011010504,Capsicum,15.0,Red Pepper (2),9.43,Monday
35875,102900011033944,12.428571428571429,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,7.91,Apricot Bao Mushroom (2),9.43,Monday
35876,102900011034026,8.459999999999999,Zhijiang Qinggengsanhua,1011010201,Cabbage,4.87,Zhijiang Qinggengsanhua,9.43,Monday
35877,102900011034224,2.847826086956522,Xiaoqingcai (Bag),1011010101,Flower/Leaf Vegetables,1.08,Xiaoqingcai (Bag),9.43,Monday
35878,102900011034231,2.805263157894737,Cabbage Stem (Bag),1011010101,Flower/Leaf Vegetables,0.71,Cabbage Stem (Bag),9.43,Monday
35880,102900011035511,7.6,Net Lotus Root (3),1011010402,Aquatic Tuberous Vegetables,4.36,Net Lotus Root (3),9.43,Monday
35881,102900051010455,-6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,4.26,Huangbaicai (2),15.61,Monday
35882,106949711300259,3.73728813559322,Needle Mushroom (Box),1011010801,Edible Mushroom,2.19,Needle Mushroom (Box),0.45,Monday
35864,102900011032213,-3.4,Red Hang Pepper (Bag),1011010504,Capsicum,1.62,Red Hang Pepper (Bag),9.43,Monday
35874,102900011033937,16.625,Needle Mushroom (2),1010801,Edible Mushroom,5.23,Needle Mushroom (2),9.43,Monday
35863,102900011032022,4.265217391304348,Xiaozhoupi (Bag),1011010504,Capsicum,1.59,Xiaozhoupi (Bag),9.43,Monday
35873,102900011033920,8.947368421052632,Huangxincai (2),1011010101,Flower/Leaf Vegetables,5.2,Huangxincai (2),9.43,Monday
35861,102900011031100,3.441379310344828,Millet Pepper (Bag),1010504,Capsicum,1.27,Millet Pepper (Bag),9.43,Monday
35845,102900005115786,4.8,Zhuyecai,1011010101,Flower/Leaf Vegetables,0.13,Zhuyecai,13.62,Monday
35846,102900005115878,7.0,Garden Chrysanthemum,1011010101,Flower/Leaf Vegetables,4.75,Garden Chrysanthemum,6.27,Monday
35847,102900005115946,5.2,Muercai,1011010101,Flower/Leaf Vegetables,3.39,Muercai,7.61,Monday
35848,102900005116530,19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,13.6,Xixia Mushroom (1),13.82,Monday
35849,102900005116714,10.0,Broccoli,1011010201,Cabbage,7.2,Broccoli,9.26,Monday
35850,102900005116899,6.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,4.3,Net Lotus Root (1),5.54,Monday
35851,102900011008522,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,4.36,Sweet Chinese Cabbage,9.43,Monday
35852,102900011016701,9.2,Wuhu Green Pepper (1),1011010504,Capsicum,5.79,Wuhu Green Pepper (1),5.7,Monday
35844,102900005115779,8.0,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,4.96,Yunnan Shengcai,15.25,Monday
35853,102900011021842,10.542857142857144,Honghu Lotus Root Powder (Fenou),1010402,Aquatic Tuberous Vegetables,7.0,Honghu Lotus Root Powder (Fenou),11.81,Monday
35854,102900011022849,4.8,The Local Yellow Youcai,1011010101,Flower/Leaf Vegetables,3.19,The Local Yellow Youcai,6.73,Monday
35855,102900011030059,3.9521739130434783,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,2.2,Yunnan Lettuce (Bag),9.43,Monday
35856,102900011030097,3.165217391304348,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,1.69,Yunnan Leaf Lettuce (Bag),9.43,Monday
35857,102900011030110,3.179411764705882,Spinach (Bag),1011010101,Flower/Leaf Vegetables,,Spinach (Bag),9.43,Monday
35858,102900011030141,2.7222222222222223,Shanghai Green (Bag),1011010101,Flower/Leaf Vegetables,1.04,Shanghai Green (Bag),9.43,Monday
35859,102900011030912,6.369230769230769,Haixian Mushroom (Bag),1010801,Edible Mushroom,2.88,Haixian Mushroom (Bag),9.43,Monday
35860,102900011030929,1.9444444444444444,Fresh Edible Fungus (Bag),1011010801,Edible Mushroom,1.51,Fresh Edible Fungus (Bag),9.43,Monday
35862,102900011031582,2.5,Green Hot Peppers (Bag),1011010504,Capsicum,1.54,Green Hot Peppers (Bag),9.43,Monday
35909,102900011032848,2.4166666666666665,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.2,Ginger And Xiaomijiao Mix (Small Bag),9.43,Tuesday
35908,102900011032619,21.6,Xixia Xianggu Mushroom (2),1011010801,Edible Mushroom,13.0,Xixia Xianggu Mushroom (2),9.43,Tuesday
35904,102900011032244,5.8,Red Hot Peppers (Bag),1011010504,Capsicum,4.01,Red Hot Peppers (Bag),9.43,Tuesday
35906,102900011032343,25.8,7 Colour Pepper (2),1011010504,Capsicum,13.0,7 Colour Pepper (2),9.43,Tuesday
35905,102900011032251,5.180000000000001,Luosi Pepper (Bag),1010504,Capsicum,,Luosi Pepper (Bag),9.43,Tuesday
35910,102900011033906,5.6,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,2.15,Powcan Mountain Chinese Cabbage ,9.43,Tuesday
35907,102900011032367,11.88,Red Bell Pepper (2),1011010504,Capsicum,11.06,Red Bell Pepper (2),9.43,Tuesday
35911,102900011033920,10.0,Huangxincai (2),1011010101,Flower/Leaf Vegetables,5.2,Huangxincai (2),9.43,Tuesday
35916,102900011034439,3.9,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,2.1,Green And Red Hang Pepper Mix (Bag),9.43,Tuesday
35913,102900011034026,8.078571428571427,Zhijiang Qinggengsanhua,1011010201,Cabbage,5.21,Zhijiang Qinggengsanhua,9.43,Tuesday
35914,102900011034224,-2.2487179487179487,Xiaoqingcai (Bag),1011010101,Flower/Leaf Vegetables,1.07,Xiaoqingcai (Bag),9.43,Tuesday
35915,102900011034231,2.86,Cabbage Stem (Bag),1011010101,Flower/Leaf Vegetables,0.66,Cabbage Stem (Bag),9.43,Tuesday
35917,102900011035078,-17.825,Red Pepper (2),1011010504,Capsicum,15.0,Red Pepper (2),9.43,Tuesday
35918,102900011035511,7.599999999999999,Net Lotus Root (3),1011010402,Aquatic Tuberous Vegetables,4.3,Net Lotus Root (3),9.43,Tuesday
35919,102900051010455,6.0,Huangbaicai (2),1010101,Flower/Leaf Vegetables,4.26,Huangbaicai (2),15.61,Tuesday
35920,106949711300259,3.616129032258064,Needle Mushroom (Box),1011010801,Edible Mushroom,2.19,Needle Mushroom (Box),0.45,Tuesday
35903,102900011032237,3.9,Green Line Pepper (Bag),1011010504,Capsicum,0.1,Green Line Pepper (Bag),9.43,Tuesday
35912,102900011033944,11.0,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,7.81,Apricot Bao Mushroom (2),9.43,Tuesday
35902,102900011032213,4.5,Red Hang Pepper (Bag),1011010504,Capsicum,1.67,Red Hang Pepper (Bag),9.43,Tuesday
35901,102900011032022,3.9,Xiaozhoupi (Bag),1011010504,Capsicum,1.59,Xiaozhoupi (Bag),9.43,Tuesday
35900,102900011031582,2.3,Green Hot Peppers (Bag),1011010504,Capsicum,1.54,Green Hot Peppers (Bag),9.43,Tuesday
35883,102900005115779,8.0,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,4.96,Yunnan Shengcai,15.25,Tuesday
35884,102900005115878,7.0,Garden Chrysanthemum,1011010101,Flower/Leaf Vegetables,4.44,Garden Chrysanthemum,6.27,Tuesday
35885,102900005116530,19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,13.6,Xixia Mushroom (1),13.82,Tuesday
35886,102900005116714,12.0,Broccoli,1011010201,Cabbage,7.24,Broccoli,9.26,Tuesday
35887,102900005116899,6.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,4.21,Net Lotus Root (1),5.54,Tuesday
35889,102900011013274,8.9,The White Mushroom (Bag),1011010801,Edible Mushroom,2.0,The White Mushroom (Bag),6.57,Tuesday
35890,102900011016701,9.2,Wuhu Green Pepper (1),1010504,Capsicum,5.84,Wuhu Green Pepper (1),5.7,Tuesday
35891,102900011021842,-10.44,Honghu Lotus Root Powder (Fenou),1011010402,Aquatic Tuberous Vegetables,7.0,Honghu Lotus Root Powder (Fenou),11.81,Tuesday
35888,102900011008522,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,4.36,Sweet Chinese Cabbage,9.43,Tuesday
35893,102900011030059,3.560714285714286,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,2.21,Yunnan Lettuce (Bag),9.43,Tuesday
35894,102900011030097,2.76875,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,1.9,Yunnan Leaf Lettuce (Bag),9.43,Tuesday
35895,102900011030110,3.5588235294117645,Spinach (Bag),1011010101,Flower/Leaf Vegetables,3.3,Spinach (Bag),9.43,Tuesday
35896,102900011030141,-2.7363636363636363,Shanghai Green (Bag),1011010101,Flower/Leaf Vegetables,1.02,Shanghai Green (Bag),9.43,Tuesday
35897,102900011030912,7.8,Haixian Mushroom (Bag),1011010801,Edible Mushroom,2.89,Haixian Mushroom (Bag),9.43,Tuesday
35898,102900011030929,1.3,Fresh Edible Fungus (Bag),1011010801,Edible Mushroom,1.5,Fresh Edible Fungus (Bag),9.43,Tuesday
35899,102900011031100,3.0130434782608693,Millet Pepper (Bag),1011010504,Capsicum,1.44,Millet Pepper (Bag),9.43,Tuesday
35892,102900011022849,4.8,The Local Yellow Youcai,1011010101,Flower/Leaf Vegetables,,The Local Yellow Youcai,6.73,Tuesday
35948,102900011032848,3.055555555555556,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,,Ginger And Xiaomijiao Mix (Small Bag),9.43,Wednesday
35942,102900011032244,4.142857142857143,Red Hot Peppers (Bag),1011010504,Capsicum,4.17,Red Hot Peppers (Bag),9.43,Wednesday
35943,102900011032251,5.385714285714286,Luosi Pepper (Bag),1011010504,Capsicum,2.45,Luosi Pepper (Bag),9.43,Wednesday
35944,102900011032343,20.6,7 Colour Pepper (2),1011010504,Capsicum,13.0,7 Colour Pepper (2),9.43,Wednesday
35945,102900011032367,13.48,Red Bell Pepper (2),1011010504,Capsicum,11.1,Red Bell Pepper (2),9.43,Wednesday
35946,102900011032619,21.6,Xixia Xianggu Mushroom (2),1011010801,Edible Mushroom,14.29,Xixia Xianggu Mushroom (2),9.43,Wednesday
35947,102900011032732,-22.857142857142858,High Melon (2),1011010402,Aquatic Tuberous Vegetables,10.1,High Melon (2),9.43,Wednesday
35949,102900011033906,5.6,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,1.95,Powcan Mountain Chinese Cabbage ,9.43,Wednesday
35958,102900051010455,6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,4.26,Huangbaicai (2),15.61,Wednesday
35951,102900011033944,9.0,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,,Apricot Bao Mushroom (2),9.43,Wednesday
35952,102900011034026,8.09,Zhijiang Qinggengsanhua,1010201,Cabbage,5.3,Zhijiang Qinggengsanhua,9.43,Wednesday
35953,102900011034224,2.5,Xiaoqingcai (Bag),1011010101,Flower/Leaf Vegetables,1.07,Xiaoqingcai (Bag),9.43,Wednesday
35954,102900011034231,2.814285714285714,Cabbage Stem (Bag),1010101,Flower/Leaf Vegetables,0.7,Cabbage Stem (Bag),9.43,Wednesday
35959,106949711300259,3.743137254901961,Needle Mushroom (Box),1011010801,Edible Mushroom,2.19,Needle Mushroom (Box),0.45,Wednesday
35956,102900011035078,15.85,Red Pepper (2),1011010504,Capsicum,14.54,Red Pepper (2),9.43,Wednesday
